train_loss,val_loss,train_miou,val_miou,train_dice,val_dice,train_maccuracy,val_maccuracy,train_pixel_accuracy,val_pixel_accuracy
0.7986043906874127,0.7499459650781419,0.39752751894088256,0.531316938292649,0.14493141043931246,0.23528879053062862,0.7285552269054784,0.6999810453918245,0.7197784847683377,0.9281511505444845
0.717551299267345,0.6993299855126275,0.5702065524334708,0.5843522954318259,0.3266681685215897,0.3491710540321138,0.772943475180202,0.7458848208189011,0.9435559378729926,0.9530110491646661
0.6910175946023729,0.7155702710151672,0.6001741750579741,0.5532351198295752,0.3844396695494652,0.2983137004905277,0.7709202037917243,0.7980568276511298,0.9591488308376737,0.9295126332177056
0.6745890014701419,0.6723510026931763,0.6238234157984456,0.6164153259661462,0.435773609413041,0.4209635787540012,0.7864904906600714,0.7904099027315775,0.9656353526645236,0.9637404614024692
0.663305895196067,0.6686913702223036,0.6217372519895434,0.5907133668661118,0.4313144799735811,0.3749185866779751,0.7981722003055943,0.8211564090516832,0.964768303765191,0.94964775774214
0.6548904710345798,0.6518527865409851,0.626198003689448,0.6450192655126253,0.4406524681382709,0.47883551981714034,0.8014728662868341,0.7790806690851847,0.9654660224914551,0.972694370481703
0.6449603835741679,0.661657022105323,0.6369647379550669,0.5892626792192459,0.4658535263604588,0.3745353983508216,0.8053568742341466,0.8377446399794685,0.9674535327487521,0.9475493099954393
0.637543562385771,0.6384117470847236,0.635029303530852,0.6227478832006454,0.4609760182599227,0.43904075026512146,0.8163128693898519,0.8190343346860673,0.9664897388882108,0.9628387689590454
0.6286551902691523,0.6428418159484863,0.6456474490049813,0.5777045885721842,0.4835326506031884,0.3553316858079698,0.8191989308430089,0.8442361818419563,0.9689043892754449,0.9385706649886237
0.6221187263727188,0.6321846644083658,0.6378753485365046,0.6487442586157057,0.4682871542043156,0.48637882537311977,0.8229212947189808,0.7799047943618562,0.9663970205518935,0.9734326071209378
0.6160206844409307,0.6842771437433031,0.6418227559576432,0.48503777343365884,0.47556233240498436,0.19994251761171553,0.826820344146755,0.8171028859085507,0.9668959511650933,0.8609634902742174
0.6073897845215268,0.6044703589545356,0.6504992279741499,0.6615965002112918,0.4950399903787507,0.5113309356901381,0.835686032142904,0.769389710492558,0.9685104688008627,0.9773297111193339
0.6007918698920144,0.5944606992933485,0.6493972620616356,0.6713445550865598,0.49211636185646057,0.5299743678834703,0.8303698454466131,0.7716702587074704,0.9691498544481065,0.9787091215451559
0.5937083893352084,0.6017223199208578,0.6551353836225139,0.6544132737649812,0.501634112248818,0.49945560759968227,0.8283647650645839,0.7978068838516871,0.9702659712897407,0.97276285621855
0.5865361607737012,0.5894063843621148,0.6538054640922282,0.6621165755722258,0.5017240188188024,0.5159531831741333,0.8419798860947291,0.8036509106556574,0.9686992963155111,0.9745679299036661
0.5796598311927583,0.5899115800857544,0.6629640255123377,0.6172043358286222,0.5196634804209074,0.43251122368706596,0.846060797986057,0.854195601410336,0.9710041152106391,0.9571587443351746
0.5730379240380393,0.592958476808336,0.6584894297023615,0.5935860375563303,0.5129296249813504,0.3875150779883067,0.8506293549305863,0.8598764737447103,0.969170782301161,0.9456889496909248
0.5683663984139761,0.564082509941525,0.6585725378245115,0.6678944097624885,0.5109651212890943,0.5295130875375536,0.8420003160006471,0.8261127985186048,0.9699385431077745,0.9741010864575704
0.5614005774259567,0.5749912924236722,0.6591276619583368,0.6104231302936872,0.5112272020843294,0.41993043820063275,0.8453698712918494,0.8570361336072286,0.9704678853352865,0.9540320568614535
0.5556521200471454,0.5627672937181261,0.6575309532797999,0.6429576915171411,0.5086926635768678,0.4808546503384908,0.8481717155211501,0.8356434669759538,0.9697681003146701,0.967193517420027
0.549771582086881,0.5536856982443068,0.662269545512067,0.6488312300708559,0.5171883636050754,0.4941139552328322,0.8390381224453449,0.8430536919169955,0.9708747863769531,0.9679208199183146
0.5428947524891959,0.5512921346558465,0.6663091021279494,0.6715770380364524,0.5254535848895708,0.5339632034301758,0.852817720009221,0.8031131823857626,0.9708462821112739,0.976328988869985
0.5385444048378203,0.537747409608629,0.6674962052040629,0.6723834259642495,0.5285372113188108,0.5380283726586236,0.8566684420737956,0.8274344056844711,0.9713331858317057,0.9752193093299866
0.5310047566890717,0.5353919400109185,0.6759129377702872,0.646395723025004,0.5459193454848396,0.49085033933321637,0.8479992979102664,0.8543459971745809,0.9732858339945475,0.9666328496403165
