train_loss,val_loss,train_miou,val_miou,train_dice,val_dice,train_maccuracy,val_maccuracy,train_pixel_accuracy,val_pixel_accuracy
0.7234956853919559,0.6807308395703634,0.5618646430989934,0.6324790310528543,0.320918888060583,0.4406864510642158,0.7537775453593996,0.6970896580153041,0.9270258479648166,0.9788605570793152
0.6665286984708574,0.6513643662134806,0.6260003404070934,0.6414079401228163,0.436576253010167,0.46920456488927204,0.7571940330995454,0.7573683559894562,0.9697265095180936,0.9748342368337843
0.646781282292472,0.6366696291499667,0.631952314534121,0.6554447892639372,0.45123236378033954,0.49795645475387573,0.7713433930443393,0.7804153594705794,0.9696165720621744,0.9758114351166619
0.6344480829106437,0.7959929770893521,0.6453304112785392,0.5425524074170325,0.4818188510835171,0.2830146468347973,0.8021328606539302,0.8249615877866745,0.9703760676913791,0.9202271434995863
0.6269276373916202,0.6199913819630941,0.643284028602971,0.6430197167727683,0.4780287717779477,0.47732098566161263,0.8076171812911829,0.8173907167381711,0.9691693517896864,0.9699103964699639
0.6197306414445242,0.6197794675827026,0.645823200336761,0.6465661459498935,0.48289625015523696,0.4835244615872701,0.8079341451327006,0.8018638226721022,0.969892660776774,0.9713897771305509
0.6115086509121789,0.6259257197380066,0.647633641337355,0.598536921872033,0.4873674089709918,0.3928705155849457,0.8108567578925027,0.8435312294297748,0.9704105589124892,0.9521744185023837
0.602908139427503,0.601003110408783,0.6523905158456829,0.6520450073811743,0.49724014351765317,0.4953697555594974,0.8225973890059524,0.820522223909696,0.9704123073154025,0.9715956780645583
0.5970460143354204,0.5950144396887885,0.6537609009279145,0.637157695988814,0.5004317288597425,0.46748406026098466,0.8214092188411288,0.8186003333992429,0.9707663853963217,0.9679012364811368
0.5905292365286086,0.5880767438146803,0.6557593124194278,0.6421376177006297,0.5022090309196048,0.47871079709794784,0.8107624385091994,0.8421986682547463,0.9715775913662381,0.9667749007542928
0.583983740872807,0.5986051758130392,0.6556074822114574,0.6152243142326673,0.5045895700653394,0.4262801276312934,0.8291861746046278,0.8420937028196123,0.9697865380181206,0.9583131472269694
0.578190932671229,0.5972220301628113,0.6553650187949339,0.6542910734812418,0.5019913274380896,0.5023165179623498,0.8258335031569004,0.8430606888400184,0.9706355730692545,0.9701033433278402
0.5712822013431125,0.5737540655665927,0.6624140716675255,0.6365186017420557,0.517555000881354,0.4661014941003587,0.8362307196689976,0.8248528606361814,0.9719001452128092,0.9670483138826158
0.5652748760249879,0.6162168847190009,0.6623065324707164,0.5592677858140733,0.5176804703142908,0.32179077797465855,0.8290916656454405,0.8579165240128835,0.9720028771294488,0.9271514548195733
0.5595363527536392,0.5570790767669678,0.6615224768304162,0.6677551683452394,0.5129822749230597,0.5281874338785807,0.8314235454632176,0.843365854687161,0.9722898801167806,0.9732478658358256
0.5534297774235407,0.5427209205097623,0.6641987607710891,0.678397596710258,0.5201630211538739,0.5456296602884928,0.8316247020330694,0.8148467441399893,0.9729667769538032,0.9769153926107619
0.547861193617185,0.55880692270067,0.6610211181557841,0.6239174496796396,0.5143640066186587,0.44650739762518143,0.8368930882877774,0.8578656547599368,0.9713991483052572,0.95941471391254
0.5402992483642366,0.531488127178616,0.6686289434631666,0.6876319100459417,0.5296133177147971,0.5613920026355319,0.8319220691919327,0.775387210978402,0.9730943044026693,0.9810810420248244
0.5348423454496596,0.5417895714441935,0.6711339873986112,0.6339215520355437,0.5323602962825034,0.46389906605084735,0.8342464255789915,0.8463536318805482,0.9736389054192437,0.9626610543992784
0.5303183297316233,0.5322182244724698,0.664972335100174,0.6465885274940066,0.5220420045985116,0.4894247220622169,0.8355278658370177,0.8540433843930563,0.9722297456529405,0.9665808015399509
0.5238476586010721,0.5234490897920396,0.668714237295919,0.6835582281152407,0.5305516670147578,0.5543406274583604,0.84095952535669,0.7880319704612097,0.9730651643541124,0.9801454146703085
0.517379093501303,0.5109655625290341,0.673002844883336,0.665285647743278,0.5381781740321053,0.52381341987186,0.8422692869272497,0.8314223372273974,0.9737264315287272,0.9733898242314657
0.5120734026034673,0.5056634081734551,0.6733280943913592,0.6892712074849341,0.5404072354237238,0.5679500732156966,0.8496505812638335,0.822115303741561,0.9734120898776584,0.9784268008338081
0.5064699840214517,0.5118707484669156,0.6772306772569815,0.6762160311142603,0.5455211516883638,0.5462470485104455,0.8400382854872279,0.84936832719379,0.9746930864122179,0.9739626381132338
0.5029626943998866,0.5090066856808133,0.6690316456887457,0.6458052628570132,0.5308608495526843,0.48904918299780953,0.8417392787006166,0.8616472283999125,0.9725308418273926,0.9654075702031454
0.49623196323712665,0.4891114466720157,0.6726869270205498,0.6878306625617875,0.5379051499896579,0.5647648274898529,0.8467108300990529,0.8278474261363348,0.9732111824883355,0.9779872364468045
0.4887686711218622,0.4905690915054745,0.6798420778165261,0.6753564468688436,0.5508110051353773,0.5430776278177897,0.8453059701455964,0.839837544494205,0.9742389784918891,0.9745943943659464
0.4840249576502376,0.47451379232936436,0.6756941471248865,0.6924685620599322,0.5443502085076438,0.570881724357605,0.8521795732279619,0.7848851018481784,0.9734256002638075,0.9811955160564847
0.47872623884015614,0.4706108172734578,0.677432082593441,0.7037106735838784,0.5470982376072142,0.5919313298331367,0.8474743631150987,0.7758458935552173,0.9740753173828125,0.9832701683044434
0.4712250688009792,0.5194793906476762,0.6859691114061408,0.5959492971499761,0.5639706311954392,0.39518772231207955,0.8537539392709732,0.8777424395084381,0.9751958847045898,0.944890644815233
0.46892885118722916,0.47490036818716264,0.6776019955674807,0.6683685133854548,0.5486372899678018,0.5319421589374542,0.8514808188709948,0.8620739579200745,0.9738525284661187,0.9712656140327454
0.4601936199598842,0.49017861154344344,0.6881076165785392,0.6332158727778329,0.568624335858557,0.4693344798352983,0.8521692951520284,0.8829950657155778,0.9754074944390191,0.9589379959636264
0.45498188998964095,0.46024159921540153,0.6903042503529124,0.6699212342500687,0.5725086174077458,0.5341463585694631,0.849393792450428,0.8528022401862674,0.9761949645148383,0.9727354844411215
0.44995223979155224,0.44789811306529576,0.6883098524477747,0.6958020842737622,0.5700525600049231,0.5803007715278201,0.8577707066304154,0.8188803543647131,0.9756097263760037,0.9796842005517747
0.448051146335072,0.45712283584806657,0.6818583433826765,0.6631364077329636,0.556385923590925,0.5220397710800171,0.8454418712192111,0.8586347500483195,0.9747882419162326,0.9700875083605448
0.43801703055699664,0.436280283663008,0.6898176367912028,0.6858266840378443,0.5724864717986848,0.5609569516446855,0.8527966965403821,0.8144409722752042,0.9757783677842882,0.9782933195432028
