train_loss,val_loss,train_miou,val_miou,train_iou,val_iou,train_dice,val_dice,train_maccuracy,val_maccuracy,train_pixel_accuracy,val_pixel_accuracy
0.6024104373322593,0.559781379169888,0.46562144525523763,0.48742879091555047,0.0037897418143175957,0.0020322996812562146,0.007424216982649846,0.004036846932851606,0.5003772863807777,0.5000965075256923,0.9280947579277886,0.9728264609972636
0.5398783220185174,0.5496790607770284,0.4886222101243523,0.4875450320024457,0.00011651389973445071,0.00024128363778193793,0.0002320544638981422,0.0004815216072731548,0.5000175015108349,0.5000320926774293,0.9771279758877225,0.9748488863309225
0.5400586078564326,0.5678277413050333,0.48884091924669015,0.487519492705663,0.0011679808505707318,0.0,0.00228484481987026,0.0,0.5003661607236912,0.5,0.9765151871575249,0.975038985411326
0.5384042461713155,0.5343432360225253,0.4883622063530816,0.48919968435075134,0.0,0.003746680992965897,0.0,0.007365235851870643,0.5,0.5017294056661841,0.9767244127061632,0.9746573037571378
0.4989425034986602,0.49946697221861946,0.5236165913617393,0.5354199682672819,0.07737534761609924,0.13615043461322784,0.13595361397084263,0.2368050234185325,0.5609402971563718,0.6876636180612776,0.969959470960829,0.9353974726465013
0.40638449208603966,0.5890753136740791,0.5899363087697161,0.5256115638961395,0.20840486594372326,0.1311699040234089,0.3430159091949463,0.22801783598131603,0.6662534688495927,0.7060769299666086,0.9716873168945312,0.9209922353426615
0.38110240466064876,0.39915453725390965,0.604130846551723,0.5933883641329076,0.23567033931612968,0.21388024505641726,0.378908705794149,0.34852715333302814,0.6824050810601976,0.6480414180292023,0.9728284941779243,0.9731104771296183
0.3643711672888862,0.39719076620207894,0.614423092868593,0.5954845647017161,0.25480210615528953,0.21962406237920126,0.40391962395773995,0.3559481336010827,0.6959647014737129,0.6608221406737963,0.9742830064561632,0.9715925918685065
0.35453540666235817,0.3903936511940426,0.6219006700234281,0.6029793206188414,0.2692882265481684,0.239196025662952,0.42094502184126115,0.3819602562321557,0.7062720600515604,0.7095478367474344,0.9747496181064181,0.967133084932963
0.3512828428712156,0.37957383857833016,0.624076059502032,0.6071989229983754,0.2744259126484394,0.2422024259964625,0.42624633635083836,0.3844914999273088,0.7168950856559806,0.6815398583809534,0.9739908112419976,0.9724674555990431
0.33963631259070504,0.41148948007159764,0.6323183770808909,0.5942496524916755,0.2897570836875174,0.22852553261650932,0.4467424112889502,0.36857786443498397,0.7262021294898457,0.7358733316262563,0.9751346906026205,0.9605062339040968
0.33708348621924716,0.4099629984961616,0.6340841894141502,0.5975024816062715,0.2927593081775639,0.22760077648692661,0.4495416101482179,0.3662463343805737,0.7183731657763323,0.6896488832102882,0.975660483042399,0.9677452246348063
0.33975187606281704,0.3799550533294678,0.6322259629766146,0.6092235197623571,0.2894787523481581,0.2509414652983348,0.44613563434945214,0.3963790320687824,0.7217555335826344,0.7179791049824821,0.9752330250210233,0.9678791628943549
0.3281109117799335,0.38834156923823887,0.6420153985834784,0.600563384178612,0.30818815736307037,0.2244752256406678,0.4684322244591183,0.3616994155777825,0.7321866411301825,0.6354345315032535,0.9761065906948514,0.9768152435620626
0.32484223859177697,0.3741404049926334,0.6437736356423961,0.6156487224830521,0.31127244648006225,0.2628740651739968,0.4711705599394109,0.41220391790072125,0.7340494609541364,0.727739542722702,0.9765302870008681,0.9688133398691813
0.32204846375518376,0.37583116359180874,0.646851136866543,0.6078279895914925,0.3173536037405332,0.24055409762594435,0.47903672522968715,0.38309815857145524,0.7432378938214647,0.658696452776591,0.9766121440463595,0.9753114978472391
0.319630761941274,0.380024254322052,0.6470695051054159,0.6092176793350114,0.3177793481283718,0.24314464959833357,0.48019300483995014,0.3855891873439153,0.7425901409652498,0.6618278978599442,0.9766316413879395,0.9754967225922478
0.3278805497619841,0.36453049381573993,0.6411122878392538,0.6197120265828239,0.3065400007698271,0.26962904466523063,0.465852574341827,0.420061770412657,0.7330660335719585,0.7227768823504448,0.9759507179260254,0.9701506959067451
0.31722427325116265,0.3575269944137997,0.6490138197938601,0.6228853878047731,0.3209177967574861,0.2735818326473236,0.48224146995279527,0.4241987135675218,0.7357094892197185,0.7120174790422121,0.9773649639553494,0.9724981586138407
0.3154484025306172,0.35829808314641315,0.6502929843134351,0.6231777866681417,0.3238590541813109,0.2724006904496087,0.4865572427709897,0.4225996832052867,0.7458470016717911,0.6979082549611727,0.976993719736735,0.9742232494884067
0.31736188216341865,0.3532332347499,0.6496831182804372,0.6269649234082963,0.32288607044352424,0.2796769075923496,0.4853978198435571,0.4314757221274906,0.7436105455789301,0.703107200562954,0.9767464531792535,0.9745248821046617
