train_loss,val_loss,train_miou,val_miou,train_iou,val_iou,train_dice,val_dice,train_maccuracy,val_maccuracy,train_pixel_accuracy,val_pixel_accuracy
0.6231813265217675,0.5457585917578803,0.4437899737982257,0.48833735121621025,0.004142331052814067,0.0,0.00812387118478202,0.0,0.4908800336727129,0.5,0.8844184345669217,0.9766747024324205
0.5395183066527048,0.5398972829182943,0.4883550802866618,0.48833735121621025,0.0,0.0,0.0,0.0,0.5,0.5,0.9767101605733236,0.9766747024324205
0.5393297043111589,0.542668534649743,0.48842583247460425,0.48833735121621025,7.835159906082683e-05,0.0,0.00015626242384314537,0.0,0.5000003310366689,0.5,0.9767734209696451,0.9766747024324205
0.5370832135279974,0.551002131568061,0.4891895466458259,0.49462593871188193,0.0024639725840340057,0.02877723398139804,0.004788094484764669,0.05506128019381625,0.5010887947929505,0.5187928950011459,0.9759188758002387,0.9605418377452426
0.5158339225583606,0.5065957208474478,0.5097496345018347,0.5298533712824186,0.04791007791128424,0.11712141335010529,0.0868064606976178,0.20862819254398346,0.5369899358677989,0.6513286257783572,0.9716446134779189,0.9430561992857192
0.430028707616859,0.4208568533261617,0.5765763745746679,0.5861483919951651,0.18370362805823484,0.2128585328658422,0.30707764625549316,0.3473627501063877,0.6443757127142615,0.7269508888324102,0.9696609179178873,0.9598889748255411
0.39709749403927064,0.3987695475419362,0.5946375433769491,0.5948904653390249,0.21832856949832705,0.22151504622565377,0.356005238989989,0.3595520506302516,0.6705424402736955,0.6876325193378661,0.9711810217963325,0.9685584505399069
0.3827143477069007,0.35696593589252895,0.6031454385568699,0.6216691517167621,0.23436352403627503,0.26940276556544834,0.37777353160911137,0.4192073543866475,0.6862441462775072,0.7014296940631337,0.972167174021403,0.9741885529624091
0.3636305017603768,0.3860074116124047,0.6165658167252938,0.5944118441806899,0.2599489270812935,0.2130585726764467,0.41020822525024414,0.3482510894536972,0.7021998800337315,0.6408989570207066,0.9734345012240939,0.9759345650672913
0.36110553642114,0.3719702826605903,0.6173954595708184,0.6094675908486048,0.2609932981431484,0.24765600429640877,0.4112212119830979,0.39262210660510594,0.7030922991947995,0.6981105655431747,0.9740427864922417,0.9715525640381707
0.35971584253840977,0.3571439286073049,0.6195151762415966,0.6165510929293103,0.26603493880894447,0.2555864817566342,0.41625843776596916,0.40339136123657227,0.7091785886635383,0.664907151626216,0.9732567469278971,0.9776876303884718
