train_loss,val_loss,train_miou,val_miou,train_dice,val_dice,train_maccuracy,val_maccuracy,train_pixel_accuracy,val_pixel_accuracy
0.7387214683824115,0.7731405033005608,0.5040086344039688,0.47043467809756595,0.21361079449868864,0.18588229599926206,0.6976955315719048,0.733391629325019,0.8851850297715929,0.8377814226680331
0.6574366490046183,0.6381837725639343,0.5863408184506826,0.6182259975208176,0.342992702499032,0.4203290210829841,0.7162828989740875,0.7294698307911555,0.9610981941223145,0.9682604802979363
0.6320198492871391,0.6424870822164748,0.6060546535170741,0.5606518859664599,0.3937092295123471,0.31790193915367126,0.7566008985870414,0.8000037868817648,0.9642059538099501,0.9306993087132772
0.6144948800404867,0.6197410358322991,0.6139747328642342,0.5891083950797716,0.4149305414822366,0.3769211338626014,0.7805892597470019,0.8158457411660088,0.9639541837904189,0.9453226195441352
0.597679379913542,0.6007108953264024,0.6248053268839916,0.6143893044855859,0.43780793580744004,0.426639414495892,0.7932579475972388,0.8195734752549065,0.9671299722459581,0.9559129741456773
0.595311658249961,0.6334215601285299,0.622244437225163,0.5332091897726059,0.43340016818708843,0.2668427957428826,0.7971421974814601,0.7802369660801358,0.9645242691040039,0.9111083878411187
0.5791377408636941,0.5714467167854309,0.6300220210105181,0.6406726075543298,0.44872468958298367,0.4787573417027791,0.7903718820048703,0.8037808140118917,0.9678605397542318,0.9655027919345431
0.567222030626403,0.577529145611657,0.6303999541948239,0.593919328517384,0.4514717285831769,0.3930717342429691,0.8039967529475689,0.8478009800116221,0.9672708511352539,0.9429711302121481
0.5565163923634423,0.5471025572882758,0.6348461895767186,0.6515314024355676,0.4587808731529448,0.4974178406927321,0.8074881881475449,0.7874688539240096,0.9682972696092393,0.9702570504612393
0.5441242804129919,0.5352422528796725,0.6411570018778244,0.6545535624027252,0.4743310974703895,0.5025469793213738,0.8126453616552882,0.7767210420635011,0.9689687093098959,0.9721935855017768
0.534296045700709,0.5279125041431851,0.6453369702729914,0.6525668178995451,0.48019417623678845,0.5013140572441949,0.8116718563768599,0.8028602335188124,0.9704396459791396,0.9690319299697876
0.5246632132265303,0.5268239908748202,0.6447742877321111,0.6523005581564374,0.48043660819530487,0.4971000651518504,0.818343199375603,0.7678577734364403,0.9695337613423666,0.9722510178883871
0.5177523278527789,0.5436962578031752,0.6439584106620815,0.5984084208806356,0.47833003766006893,0.39838578634791905,0.8169879205524921,0.8292582995361752,0.9693676630655924,0.9481654432084825
0.5075540550880961,0.49696792827712166,0.6519240496887101,0.6639026287529204,0.4943557522363133,0.5222014321221246,0.8179207137889333,0.7877327998479208,0.9710529115464952,0.9730262491438124
0.5007606314288245,0.4931635624832577,0.643745629944735,0.6495717631445991,0.47858549944228596,0.49476978182792664,0.8240812255276574,0.803725477721956,0.9681428273518881,0.9684385591083102
