train_loss,val_loss,train_miou,val_miou,train_iou,val_iou,train_dice,val_dice,train_maccuracy,val_maccuracy,train_pixel_accuracy,val_pixel_accuracy
0.6706692824761072,0.6170701252089607,0.48013538898077157,0.5597957848674722,0.05242740341782337,0.14325377924574745,0.09274237675547031,0.24822279976473915,0.5406042708083179,0.5966021551026238,0.9091226789686415,0.9764425820774503
0.5021874184409777,0.43815967440605164,0.6017678450379107,0.627278073794312,0.23256856617000368,0.28148385716809166,0.3723428087929885,0.43830477197964984,0.6881770085957315,0.7451885624064339,0.9712308247884115,0.9733553727467855
0.4187891375687387,0.4979229172070821,0.6280197393563058,0.5722462228602834,0.2818303538693322,0.16370683080620235,0.4349757304622067,0.2789813843038347,0.714565397757623,0.5897901136842039,0.9744601249694824,0.9808601273430718
0.40515058404869503,0.3971131609545814,0.6297791894111369,0.6338639010985693,0.28390182471937603,0.286875456571579,0.43890510002772015,0.44383156299591064,0.7090924311843183,0.6813319640027152,0.9758881462944878,0.9810012976328532
0.39435459342267776,0.40126554171244305,0.634051144330038,0.6329520121216774,0.29164377558562493,0.296435887614886,0.4476739664872487,0.4532023635175493,0.7113146959907479,0.7812944187058343,0.9766876432630751,0.9698393146197001
0.37713689108689624,0.3951945934030745,0.6440125496851073,0.6268968143396907,0.31157007151179844,0.274443538652526,0.47226573444075054,0.4284602502981822,0.7316614689512385,0.6799669663111368,0.9767097896999783,0.9795134464899699
0.3818787973788049,0.4360318448808458,0.6386615356637372,0.5963515275054507,0.30092860178814995,0.23844684494866264,0.4595581624242995,0.38168107138739693,0.7233150965637631,0.8180944389767117,0.9766370985243056,0.9548856086201138
0.3756619493166606,0.35200443201594883,0.6439222111884091,0.6571158766746521,0.3122428287234571,0.3364333046807183,0.4722902816202905,0.5010399884647794,0.740109993972712,0.7616370502445433,0.9758671124776205,0.978044847647349
0.3699422652522723,0.35008452004856533,0.6446310751554039,0.6527726699908575,0.31242774054408073,0.3256343901157379,0.4725162718031142,0.4889633357524872,0.7350326581961579,0.727359962132242,0.9770860142178006,0.9801019695070055
0.36527074376742047,0.3425491452217102,0.6469443831592798,0.6600377890798781,0.3166336603462696,0.339092923535241,0.4780231863260269,0.5050006177690294,0.7280094780855708,0.7308301164044274,0.9774981604682075,0.9811668727133009
0.34878355513016385,0.3442720373471578,0.658954951291283,0.6525283075041242,0.3404073744184441,0.32368646396531,0.5053589849008454,0.48722076747152543,0.7497882031732135,0.7116516497400072,0.9777624871995714,0.9815335406197442
0.3465833092729251,0.34459171692530316,0.6592720316516029,0.6603295223580466,0.34052465193801457,0.3398093283176422,0.5044980243676238,0.5057226651244693,0.7461544765780369,0.7314238283369277,0.9782699478997124,0.9810409280988905
