train_loss,val_loss,train_miou,val_miou,train_iou,val_iou,train_dice,val_dice,train_maccuracy,val_maccuracy,train_pixel_accuracy,val_pixel_accuracy
0.6462374180555344,0.6140258974499173,0.509057196759386,0.5482530790484614,0.06561857021491353,0.1235277582373884,0.11485463638867562,0.21519733799828422,0.550354900478851,0.5809674517561992,0.9527707099914551,0.9730940063794454
0.49630329344007706,0.4586082961824205,0.6035147319651313,0.6007195446226332,0.23528221787677872,0.22371294101079306,0.37736128974292016,0.3596447954575221,0.6906248438689444,0.6398431857426962,0.9720064269171821,0.9778791202439202
0.4183037653565407,0.4171620441807641,0.6239414426187674,0.6131242762009302,0.2725963220000267,0.25052204728126526,0.4262588553958469,0.39537608954641557,0.7033170463724269,0.6742070573899481,0.9755167431301541,0.9759260283576118
0.3874238166544173,0.41680412822299534,0.6364609284533395,0.615449022087786,0.2963754071129693,0.25404322975211674,0.4551860930191146,0.4003344492779838,0.720500599179003,0.672326756020387,0.976782586839464,0.9770406749513414
0.376376636326313,0.40526917907926774,0.6469496043605937,0.6237518820497725,0.3165920314689477,0.2753550277815925,0.4781857679287593,0.42722304662068683,0.7295233563830456,0.7307214736938477,0.9775420824686686,0.9724442362785339
0.3688240845998128,0.3947217994266086,0.6479425020515919,0.623207392791907,0.3185483308302032,0.2738812681701448,0.47993117322524387,0.42362352543407017,0.7350985631346703,0.7165618671311272,0.9775711165534126,0.9728048774931166
0.3657289826207691,0.37612521317270065,0.6479515994174613,0.6426556814048026,0.31904296535584664,0.3067563656303618,0.4806147540609042,0.4644482698705461,0.737613076551093,0.7065934836864471,0.9771098030938042,0.9787626796298556
0.35083729442622924,0.38691414064831203,0.6572238256533941,0.6335020321938727,0.3360133204195235,0.29298970931106144,0.4991423851913876,0.4486335019270579,0.7434164165622659,0.7333793590466181,0.9786719216240777,0.9742910663286845
0.35898590584595996,0.374131699403127,0.6539005928983291,0.6377466974986924,0.330264363437891,0.29737121363480884,0.49346032324764466,0.45487528708246017,0.7467107507917616,0.6993700878487693,0.9777881304423014,0.9783282544877794
0.35111770861678654,0.3880709807078044,0.6616583058817519,0.6181415079368485,0.3442822177377012,0.25627590384748244,0.508603942890962,0.4055698613325755,0.7422389603323407,0.6501535094446607,0.9792638884650336,0.9801466862360636
0.3381378609273169,0.37510004970762467,0.6671607078363498,0.6384511209196515,0.35516951605677605,0.301706635289722,0.521617528465059,0.4572756025526259,0.7541446731322341,0.7290820545620389,0.979393376244439,0.9754569662941827
0.3326255650156074,0.37474386228455436,0.666439100065165,0.6428720148073302,0.3534466587007046,0.30903436574671006,0.5199040927820735,0.4664318694008721,0.750453342580133,0.7290692453583082,0.9796619945102267,0.976947095659044
0.3321822438802984,0.3652765287293328,0.6700080718017287,0.6461713372005357,0.3602536391052935,0.31418047845363617,0.5262387254171901,0.47468171848191154,0.7498856724964248,0.7185369614097807,0.9799920717875162,0.9783847795592414
0.33060484379529953,0.3906381395128038,0.6751232648061382,0.6334353494975302,0.37051474799712497,0.28761663205093807,0.5376689715517892,0.439300623204973,0.7647049439450105,0.685167033639219,0.9799768659803603,0.9794406361050076
0.32400428669320214,0.3676735328303443,0.6767054527170129,0.6440025816361109,0.3735106860597928,0.3089534408516354,0.540476450489627,0.46672456463177997,0.7640210766759183,0.7031665361589856,0.9801365004645454,0.9792534708976746
0.32317401303185356,0.37035860617955524,0.6755643416610029,0.6339473616745737,0.37123162464963066,0.2878022773398293,0.5393840488460329,0.4422125253412459,0.7627263954944081,0.6763821285631921,0.98013703028361,0.9802532527181838
0.3166905831959512,0.35234399636586505,0.6794168146120177,0.649975543220838,0.37844544483555687,0.3240480124950409,0.5469363406300545,0.4853157003720601,0.7657492773400413,0.7464087953170141,0.9806249936421713,0.9761768844392564
0.3213068342043294,0.3440705007976956,0.6777322128829029,0.6558759849932458,0.3756052441895008,0.3321776870224211,0.5426508262753487,0.49264541268348694,0.764998754279481,0.7208345515860451,0.9801001018948026,0.9797821972105238
0.3135937576492627,0.34368309047487045,0.6817809564785825,0.6564664675129784,0.38300028070807457,0.33522775438096786,0.5511156908339925,0.4978240331013997,0.7679229066189792,0.7434747053517236,0.9807950655619303,0.9779573215378655
0.31002076549662483,0.35991790228419834,0.6820528341664208,0.6479591594802009,0.38379453784889644,0.31639624966515434,0.5525984565416971,0.4751567410098182,0.767409330026971,0.7094236322575145,0.9805503951178657,0.9797166254785326
0.30694564431905746,0.3379506402545505,0.6850604982011848,0.6582588652769724,0.3894405621621344,0.33745591508017647,0.5582071054312918,0.5002306269274818,0.7721391225026714,0.7342005123694738,0.9809194670783149,0.97928919394811
0.306977982322375,0.33922498755984837,0.6881528372565905,0.6573369784487618,0.3958609335952335,0.3337138791879018,0.5650465314586958,0.49737003776762223,0.7848877915077739,0.7094250900877846,0.9806993272569444,0.9811453488137987
0.31842195159859127,0.3588479459285736,0.6778957179437081,0.6420223911603292,0.3754736114707258,0.3043822447458903,0.5426788172788091,0.4632638990879059,0.7627234293354882,0.6948926945527395,0.9805535740322537,0.9798435105217828
0.3146753952735,0.34161312381426495,0.6840129382908344,0.6637485292222765,0.38778867903682923,0.3490395016140408,0.5554411030477948,0.513121806912952,0.7712884218328528,0.7507921771870719,0.9804783397250705,0.9787094526820712
0.30620680128534633,0.3496694664160411,0.6872435754372014,0.6482913469274839,0.39381105452775955,0.31590892374515533,0.5626687796579467,0.475208408302731,0.7742655039247539,0.6966199427843094,0.9809139569600424,0.9808453189002143
0.2967529441747401,0.3559183544582791,0.6930294583241144,0.6514438332782851,0.40529655582374996,0.32709662947389817,0.5737959999177191,0.4881049692630768,0.7862374273439249,0.753421919213401,0.9810155232747396,0.976070351070828
0.3079284814496835,0.35108107990688747,0.6869016111724906,0.6490737820665041,0.3932314192255338,0.31710628502898747,0.5622181652320756,0.4767584237787459,0.7778270915150642,0.6948300848404566,0.9808221393161349,0.9812102582719591
0.30097701276342076,0.33182887567414177,0.6891527871290842,0.6639219671487808,0.3975939883126153,0.3477642238140106,0.5671067353751924,0.511553211344613,0.7852257647448115,0.7317995660834842,0.9809662501017252,0.9802907970216539
0.28707508991161984,0.3468625843524933,0.7021577337549793,0.6533207843701044,0.42219444033172393,0.3272120522128211,0.591794749101003,0.4883619215753343,0.7906330426534017,0.7180947032239702,0.9823573430379232,0.9796342452367147
0.29384564939472413,0.338409509923723,0.6945055176814398,0.6567708543605275,0.40755167603492737,0.33274488151073456,0.5766248255968094,0.49468472931120133,0.782344022144874,0.7102160337898467,0.9817023277282715,0.9809805883301629
0.28742848750617767,0.33714793788062203,0.7002054312162929,0.6653331129087342,0.4185047629806731,0.3520399613512887,0.588116725285848,0.5159019397364722,0.7875103689730167,0.7541325208213594,0.9821430312262641,0.9788721534940932
0.2836092946430047,0.32892287770907086,0.6997642856505182,0.6656496094332801,0.41780394315719604,0.35130176279279923,0.5875938137372335,0.5149154530631171,0.7925019587079684,0.7345473600758446,0.9819741249084473,0.9802150792545743
