train_loss,val_loss,train_miou,val_miou,train_iou,val_iou,train_dice,val_dice,train_maccuracy,val_maccuracy,train_pixel_accuracy,val_pixel_accuracy
0.6508727106783125,0.5667106972800361,0.5176999002772694,0.5847680436240302,0.09878860432137218,0.20440983110004002,0.17158013672774863,0.33500423696306014,0.5736508182534534,0.6889220202962557,0.9370533095465766,0.9654503530926175
0.4847226002150112,0.4459212256802453,0.6059800156702598,0.6084446915321879,0.2401630584564474,0.2565540290541119,0.38476486172940993,0.4032467173205482,0.6974314449148046,0.7821095254686143,0.9720460573832194,0.9608679347568088
0.40883834328916335,0.7503110700183444,0.6270272092272838,0.5062615556590673,0.2789325246380435,0.035423513864063554,0.433240891330772,0.06772713104469909,0.7127653182380729,0.5180351475978063,0.9753640492757162,0.9771162735091315
0.38529251101944184,0.3773527873886956,0.6362254669268926,0.650495874385039,0.29625746607780457,0.32685159477922654,0.4523574635386467,0.4880770809120602,0.7190749034699466,0.7696663108136919,0.9764245880974664,0.9744794368743896
0.3732002584470643,0.36159175965521073,0.6430287466694912,0.6553865704271529,0.30882442287272877,0.3339360025193956,0.46874548494815826,0.4968666666083866,0.7225221167835925,0.7512532704406314,0.9774672720167372,0.9771148496203952
0.3694074981742435,0.41258089741071063,0.6427546460181475,0.6139387223455641,0.3089949708018038,0.25012487835354275,0.4689359938104947,0.39589937527974445,0.733331218154894,0.6623545620176527,0.9767619768778483,0.9779133598009745
0.36660657491948867,0.345427092578676,0.6429550920923551,0.6575602640708288,0.30867274436685777,0.3377181523376041,0.46895043551921844,0.50217823849784,0.7335689945353402,0.7480616900655959,0.9774708218044705,0.9776762127876282
0.35027727567487293,0.3632077111138238,0.6553785399430327,0.6420627865526412,0.3325416420896848,0.304249558183882,0.49669236441453296,0.4629995922247569,0.7397913028382592,0.6914976222647561,0.9784517818027072,0.9800579812791612
0.3505849598182572,0.33812498384051853,0.6560910323427783,0.6621815967890952,0.33370619267225266,0.34441012971931034,0.49733303156163955,0.5078778366247813,0.7394754238840606,0.7286104112863541,0.9787041876051161,0.9801704817348056
0.34384603136115605,0.34520892964469063,0.6563707569407092,0.6630249404244952,0.3348466000623173,0.3504634201526642,0.5002700255976783,0.5156407753626505,0.7444963388972812,0.7840738263395097,0.9781422085232205,0.9759223593605889
0.3419685454832183,0.35265379150708515,0.6592492156972488,0.6481815410984887,0.3400905649695132,0.3154748280843099,0.504684223069085,0.4763540029525757,0.7480290863249037,0.6904100527366003,0.97864744398329,0.9810614850785997
0.3362231031060219,0.3228534559408824,0.6635774479558071,0.6702168103721406,0.34797149192955756,0.3607836465040843,0.5134317808681064,0.5276000830862257,0.7496317484312587,0.7487956451045142,0.9794174300299751,0.9798983335494995
0.3314564579890834,0.3370726439687941,0.6645848686910338,0.6635152614778943,0.3500981864829858,0.3471173081133101,0.514680429465241,0.5126594801743826,0.7506339595549636,0.7314440260330836,0.9793096648322211,0.9801414476500617
0.33549922870265114,0.3212350772486793,0.6657433251125945,0.6749686085515552,0.3526577365895112,0.3725539810127682,0.5178694559468163,0.5394300387965308,0.7545927224887742,0.7894150465726852,0.9790715641445584,0.9776993460125394
0.32693760924869114,0.32730989654858905,0.6721858166986041,0.6658185422420502,0.36479589508639443,0.3510272105534871,0.5324705764651299,0.5167212949858772,0.7582228283087412,0.7270184771882163,0.9798161188761393,0.9808239473236932
