train_loss,val_loss,train_dead_tree_iou,val_dead_tree_iou,train_background_iou,val_background_iou,train_mean_iou,val_mean_iou,train_dead_tree_dice,val_dead_tree_dice,train_background_dice,val_background_dice,train_mean_dice,val_mean_dice,train_dead_tree_accuracy,val_dead_tree_accuracy,train_background_accuracy,val_background_accuracy,train_mean_class_accuracy,val_mean_class_accuracy,train_pixel_accuracy,val_pixel_accuracy,train_epoch_time,val_epoch_time,train_calculation_time,val_calculation_time
0.7816489073965285,0.6710388422012329,0.03645356873878174,0.00037690664175897836,0.7666670829057693,0.9741118311882019,0.4015603258222755,0.48724436891498046,0.06999361245996422,0.0007529748138040305,0.8566125962469313,0.9868778944015503,0.46330310435344774,0.4938154346076772,0.33221372092763585,0.00038667198969051243,0.7792438086536195,0.9992888450622559,0.5557287649975883,0.49983776211738584,0.7691318028502994,0.9741121649742126,35.94034743309021,2.1656887531280518,0.002305322223239475,0.00225977897644043
0.688379125462638,0.6146564841270447,0.016261288853355736,0.0004952032351866365,0.9665196537971497,0.974786388874054,0.4913904713252527,0.4876407960546203,0.03120522224829377,0.0009890402900055051,0.9828595254156325,0.9872235536575318,0.5070323738319631,0.4941062969737686,0.0388824370731729,0.0004962297505699098,0.9888845913940005,0.9999810218811035,0.513883512881067,0.5002386212348938,0.9665722681416405,0.9747866034507752,35.97591280937195,2.1447336673736572,0.0023291905721028647,0.0020784378051757813
0.6291196710533566,0.5893599510192871,0.013175316143638661,0.006182806193828582,0.9762836794058481,0.9748899459838867,0.4947294977747434,0.49053637608885764,0.025219462003507134,0.01223465446382761,0.9879921906524234,0.9872765660285949,0.5066058263279652,0.4997556102462113,0.014281637127472399,0.006214657425880432,0.9991117947631412,0.9999526023864747,0.5066967159509659,0.5030836224555969,0.9762910571363237,0.9748934149742127,35.99206256866455,2.13865327835083,0.002339217397901747,0.0021777629852294924
0.5945585072040558,0.5676374077796936,0.034505362302701945,0.08539096638560295,0.9756488170888689,0.9755071043968201,0.5050770896957855,0.5304490353912115,0.06424345878541418,0.1539575159549713,0.9876642955674065,0.9875959157943726,0.5259538771764104,0.5707767158746719,0.04061234394814366,0.09212127029895782,0.9978196554713779,0.9982784509658813,0.519216001033783,0.5451998472213745,0.9756708873642815,0.9755710124969482,36.027987003326416,2.2040228843688965,0.002357747819688585,0.002009868621826172
0.5861832168367174,0.5414537072181702,0.06000710128703051,0.10792396068572999,0.9703631930881076,0.9752708435058594,0.515185147187569,0.5415974020957947,0.11046074467918111,0.19191277921199798,0.9849358995755514,0.987471091747284,0.5476983221273662,0.5896919354796409,0.10388506100409561,0.11926498115062714,0.9912951621744368,0.9973751306533813,0.5475901133484311,0.5583200454711914,0.9704406360785166,0.9753525972366333,35.88322973251343,2.2173171043395996,0.0023984511693318686,0.0020309925079345704
0.5611440903610654,0.5433658957481384,0.1267159916460514,0.1913312405347824,0.9612952835030026,0.9526770830154419,0.544005637574527,0.5720041617751122,0.22003159703065953,0.3192039132118225,0.9797550009356605,0.9757415652275085,0.59989329898316,0.6474727392196655,0.2393246672840582,0.4480149745941162,0.9784964919090271,0.966154408454895,0.6089105771647559,0.7070846915245056,0.961758491065767,0.9532439470291137,35.87321066856384,2.2493038177490234,0.002360701560974121,0.002351522445678711
0.5374929391675525,0.4969212472438812,0.17395529337227345,0.23135552406311036,0.9644418987962935,0.965797758102417,0.5691985960842835,0.5985766410827636,0.29343490716483855,0.3733483612537384,0.9818530049588945,0.9825782299041748,0.6376439560618665,0.6779632955789566,0.3290522262040112,0.4039351582527161,0.980079882674747,0.9806000709533691,0.654566056198544,0.6922676205635071,0.9647272626558939,0.9661654472351074,36.00528860092163,2.3651883602142334,0.002328594525655111,0.0020693302154541015
0.5127806199921502,0.4648742079734802,0.2373856148786015,0.2675660103559494,0.9643715520699819,0.9700689673423767,0.6008785834742917,0.6188174888491631,0.3800054258770413,0.4202434539794922,0.981842792696423,0.9847845435142517,0.6809241092867322,0.7025139987468719,0.4709541334046258,0.42004560232162474,0.9764602382977804,0.9845087885856628,0.7237071891625723,0.7022771716117859,0.9647720124986436,0.9704047918319703,36.40849208831787,2.2844057083129883,0.0023479991488986546,0.001982593536376953
0.4830731368727154,0.4657543122768402,0.26287826399008435,0.2850757509469986,0.967427435848448,0.9691589713096619,0.6151528499192662,0.6271173611283303,0.4149742027123769,0.4418998062610626,0.9834272364775339,0.9843144059181214,0.6992007195949554,0.7131071060895919,0.4950120316611396,0.47245792150497434,0.9791342914104462,0.9823339104652404,0.73707315325737,0.7273959159851074,0.9678203993373447,0.9695443391799927,36.201486587524414,2.5631747245788574,0.002384185791015625,0.001959562301635742
0.46877334184116787,0.4248132348060608,0.2606879472732544,0.2864584386348724,0.9654545684655508,0.9727851629257203,0.6130712578694025,0.6296218007802963,0.4116107275088628,0.4432807922363281,0.9824061294396719,0.9861933708190918,0.6970084284742674,0.71473708152771,0.5289747201734118,0.42890130281448363,0.976318488518397,0.987252151966095,0.7526466117964851,0.7080767273902893,0.965896467367808,0.9730831742286682,36.28754138946533,2.207890510559082,0.0023181835810343423,0.002038860321044922
