train_loss,val_loss,train_dead_tree_iou,val_dead_tree_iou,train_background_iou,val_background_iou,train_mean_iou,val_mean_iou,train_dead_tree_dice,val_dead_tree_dice,train_background_dice,val_background_dice,train_mean_dice,val_mean_dice,train_dead_tree_accuracy,val_dead_tree_accuracy,train_background_accuracy,val_background_accuracy,train_mean_class_accuracy,val_mean_class_accuracy,train_pixel_accuracy,val_pixel_accuracy,train_epoch_time,val_epoch_time,train_calculation_time,val_calculation_time
0.7906604574786292,0.7254276275634766,0.03611608242823018,0.0459804467856884,0.7567985985014174,0.9523697257041931,0.3964573404648238,0.4991750862449408,0.06926089525222778,0.08434449695050716,0.8525455064243741,0.9755320310592651,0.46090320083830094,0.5299382640048862,0.332816696829266,0.11696187723428011,0.7686903261476092,0.9736619114875793,0.5507535106605954,0.5453118979930878,0.7591399980915917,0.9524932980537415,42.46310544013977,3.8656349182128906,0.00568442874484592,0.0022018909454345702
0.7137479152944353,0.6403351545333862,0.05836876615002337,0.027000831440091133,0.9614045984215207,0.9725985407829285,0.509886682285772,0.4997996861115098,0.10723777601702346,0.05180121026933193,0.980252722899119,0.9860881567001343,0.5437452494580712,0.5189446834847331,0.11613082547814378,0.03304968941956758,0.9812268382973142,0.9958353877067566,0.5486788269546297,0.5144425392150879,0.9615518086486392,0.9726311922073364,36.11776804924011,2.201047420501709,0.0023038917117648655,0.0019541263580322267
0.6669827136728499,0.6211310863494873,0.030852485943695582,0.03433843851089478,0.9728002283308241,0.9723489046096802,0.5018263571372599,0.5033436715602875,0.05807889608614561,0.06471588909626007,0.9861764311790466,0.9859520673751831,0.5221276636325961,0.5253339782357216,0.043345880663966656,0.04301528036594391,0.9946282241079543,0.9953469157218933,0.5189870579375161,0.5191810965538025,0.9728457497225868,0.972390103340149,36.24009299278259,2.175853729248047,0.002382477124532064,0.0024363040924072266
0.6288196510738797,0.5884530782699585,0.05653284915024415,0.017956964392215013,0.9756458964612749,0.9759739398956299,0.5160893728057595,0.49696545214392246,0.10070334997079852,0.034731145948171616,0.9876661664909787,0.9878333210945129,0.5441847582308886,0.5112822335213423,0.07407301051555099,0.018135501071810722,0.9969527920087179,0.9997871398925782,0.5355128977033827,0.5089613199234009,0.9756951166523827,0.9759854555130005,35.83124780654907,2.2177774906158447,0.002392186058892144,0.0023589134216308594
0.5955479111936357,0.5614695072174072,0.0533357888731795,0.03876699171960354,0.9760632779863145,0.9756723403930664,0.5146995334297471,0.507219666056335,0.09656983928936017,0.06805216819047928,0.987878680229187,0.9876776456832885,0.5422242597592736,0.5278649069368839,0.0639069048079869,0.043020713794976476,0.997667133808136,0.9989599227905274,0.5307870209217072,0.5209903180599212,0.9761038190788693,0.9756938219070435,35.86855673789978,2.160762310028076,0.002391444312201606,0.0020329952239990234
0.5720329781373342,0.5376251101493835,0.11680210759449336,0.11551582142710685,0.9734396636486053,0.9752470016479492,0.5451208856215494,0.5453814115375281,0.199788314393825,0.19765771329402923,0.9865297410223219,0.9874606966972351,0.5931590277080735,0.5925592049956322,0.17400243433399332,0.13742176815867424,0.9924909505579207,0.9961964249610901,0.5832466897037294,0.5668090939521789,0.973560157749388,0.9753278255462646,35.93492364883423,2.2178468704223633,0.002369734976026747,0.002058601379394531
0.5564534498585595,0.5233190894126892,0.16020438075065613,0.1639784447848797,0.9703544146484799,0.9740590929985047,0.565279397699568,0.5690187688916921,0.2734115711516804,0.2731072008609772,0.9849336312876807,0.9868525624275207,0.6291726012196805,0.629979881644249,0.2571716722514894,0.23029128909111024,0.9874514374468062,0.9926005244255066,0.62231155567699,0.6114459037780762,0.9705435269408755,0.9742188096046448,36.021018505096436,2.177266836166382,0.0024046368069118923,0.0019875049591064455
0.531503803200192,0.5065852999687195,0.20183300599455833,0.22004049122333527,0.9670544895860884,0.9616857409477234,0.5844437477903234,0.5908631160855293,0.33340756595134735,0.3582788586616516,0.9832373691929711,0.9804527044296265,0.6583224675721593,0.6693657815456391,0.3685695533123281,0.459330815076828,0.9814684722158644,0.9744232177734375,0.6750190158685049,0.716877019405365,0.9673463337951236,0.9621559262275696,35.804110050201416,2.249307632446289,0.0023375219768948024,0.0020748138427734374
0.5056893593735166,0.4876584231853485,0.23263479355308744,0.2002480745315552,0.9689854780832926,0.9729226946830749,0.6008101358181901,0.586585384607315,0.375121393137508,0.329905766248703,0.9842290580272675,0.9862678647041321,0.6796752255823877,0.6580868154764176,0.4094632698429955,0.3040050268173218,0.9826371669769287,0.9900386333465576,0.6960502134429084,0.6470218300819397,0.9692975878715515,0.9731268286705017,35.76614475250244,2.2005748748779297,0.002334753672281901,0.002068758010864258
0.5039354430304633,0.4593870580196381,0.23017529232634437,0.21059344112873077,0.9593726529015435,0.9775841116905213,0.5947739726139439,0.594088776409626,0.37251562542385525,0.33932333886623384,0.9791532324420081,0.9886590003967285,0.6758344289329317,0.6639911696314812,0.5068473666906357,0.2548225849866867,0.9702789684136709,0.9958386182785034,0.7385631601015726,0.6253305912017822,0.9599500960773892,0.9777184963226319,35.85713315010071,2.3006751537323,0.0023156139585706922,0.0026125431060791014
