train_loss,val_loss,train_dead_tree_iou,val_dead_tree_iou,train_background_iou,val_background_iou,train_mean_iou,val_mean_iou,train_dead_tree_dice,val_dead_tree_dice,train_background_dice,val_background_dice,train_mean_dice,val_mean_dice,train_dead_tree_accuracy,val_dead_tree_accuracy,train_background_accuracy,val_background_accuracy,train_mean_class_accuracy,val_mean_class_accuracy,train_pixel_accuracy,val_pixel_accuracy,train_epoch_time,val_epoch_time,train_calculation_time,val_calculation_time
0.7334220276938545,0.663667631149292,0.008001003391756158,0.0,0.9606921441025205,0.9789233565330505,0.4843465737471383,0.48946167826652526,0.01571637280156008,0.0,0.9797798229588403,0.9893445134162903,0.4977480978802002,0.49467225670814513,0.0185883283136516,0.0,0.9840380615658231,1.0,0.5013131929768456,0.5,0.9607241087489657,0.9789233684539795,35.72123312950134,2.1293888092041016,0.0022438367207845054,0.0021107673645019533
0.6627055373456743,0.601749324798584,0.004818750255152635,0.0,0.97398931450314,0.9789233565330505,0.48940403237914626,0.48946167826652526,0.00943158758228593,0.0,0.9867988129456838,0.9893445134162903,0.49811520026398487,0.49467225670814513,0.006490338162823011,0.0,0.9976424839761522,1.0,0.502066410250134,0.5,0.9739962153964572,0.9789233684539795,35.65575933456421,2.123518466949463,0.002307732899983724,0.0022711753845214844
0.6297800209787157,0.5843268990516662,0.051671013550528895,0.010076490044593812,0.9740204016367594,0.978929603099823,0.5128457075936441,0.4945030465722084,0.0890657829861286,0.01994515284895897,0.9868265522850884,0.9893477559089661,0.5379461676356085,0.5046464543789625,0.07917930934975932,0.01017985688522458,0.9957344730695089,0.9997892498970031,0.5374568932586246,0.5049845576286316,0.9740929272439744,0.9789344310760498,35.73865509033203,2.1539149284362793,0.0024097363154093423,0.001999092102050781
0.5840556224187216,0.5444350481033325,0.08249006204722617,0.1266220659017563,0.9736048546102312,0.9735146760940552,0.5280474583287287,0.5500683709979057,0.14548862795102954,0.22386207282543183,0.9866161942481995,0.9865634918212891,0.5660524110996145,0.6052127823233604,0.11230171463143455,0.17940605878829957,0.9946746428807577,0.9906515598297119,0.5534881783856286,0.5850288033485412,0.9736844003200531,0.9736250281333924,35.79922819137573,2.2068536281585693,0.0023332436879475913,0.0020324230194091798
0.551077405611674,0.5164998292922973,0.17700977913207477,0.1351699247956276,0.9662625590960184,0.9763181328773498,0.5716361691140466,0.5557440288364888,0.29722313665681416,0.23641274571418763,0.9828270971775055,0.9880083441734314,0.6400251169171598,0.6122105449438096,0.31055060774087906,0.1779094696044922,0.9826259977287717,0.9934672594070435,0.6465883056322733,0.5856883645057678,0.9665121701028612,0.9764182806015015,35.857033252716064,2.1501004695892334,0.0022769106758965384,0.001974964141845703
0.5406428409947289,0.501113772392273,0.20871097511715359,0.2118871122598648,0.9581197202205658,0.97462158203125,0.5834153476688597,0.5932543471455574,0.34295958446131813,0.34903674721717837,0.9785492188400693,0.9871379613876343,0.6607544016506937,0.6680873543024063,0.44173378745714825,0.31693789958953855,0.9711954891681671,0.9889404773712158,0.7064646350012885,0.6529391884803772,0.9585834278000726,0.9747998476028442,35.79569697380066,2.152984380722046,0.0023796425925360788,0.0019862174987792967
0.5079477495617337,0.4813977777957916,0.24039260380797917,0.2371079742908478,0.963791635301378,0.9752158045768737,0.6020921195546786,0.6061618894338607,0.385462193025483,0.38260053992271426,0.9815381798479292,0.9874430894851685,0.6835001864367061,0.6850218147039413,0.47383911576535964,0.3569314956665039,0.9765074551105499,0.9887331843376159,0.7251732879214816,0.6728323340415955,0.9642102983262804,0.9754103064537049,36.07136416435242,2.155813217163086,0.0023472441567314994,0.002045726776123047
0.4819600698020723,0.44934635758399966,0.26747718039486146,0.2620986044406891,0.9662262863583035,0.9730002641677856,0.6168517333765825,0.6175494343042374,0.41994759771558976,0.4144513189792633,0.9828042553530799,0.9863055109977722,0.7013759265343348,0.7003784149885177,0.521371528506279,0.44492170214653015,0.9775168531470828,0.984670078754425,0.7494441899988387,0.7147958874702454,0.9666624797715081,0.9732619762420655,36.02156090736389,2.1602768898010254,0.0024200412962171766,0.001988124847412109
0.4684639887677299,0.4502896785736084,0.2700344953272078,0.24681919515132905,0.966331852806939,0.9636090159416199,0.6181831740670733,0.6052141055464745,0.4219342933760749,0.3947916984558105,0.9828611546092563,0.9814497470855713,0.7023977239926656,0.6881207227706909,0.5205456266800562,0.5497445702552796,0.9778047204017639,0.973025119304657,0.7491751743687524,0.7613848447799683,0.9667619797918532,0.9640404939651489,35.76866006851196,2.2078049182891846,0.0023661057154337564,0.001981210708618164
0.44326265652974445,0.4298763632774353,0.29055966188510257,0.2707225024700165,0.9681146906481849,0.9754934787750245,0.6293371762666438,0.6231079906225204,0.44859946105215287,0.4250259459018707,0.983778738313251,0.9875886797904968,0.716189099682702,0.7063073128461838,0.5478174785772959,0.4261152148246765,0.9789571596516503,0.9876566410064698,0.7633873257372115,0.7068859338760376,0.9685434235466851,0.9757159233093262,35.68441462516785,2.1402804851531982,0.002338846524556478,0.0023108482360839843
